user_id,bill_id,line_item_amount,bill_discount,transaction_date,description,inventory_category,colour,size,zone_name,store_name,year
510552658,714315866,"17,963,165",0.0,4/14/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7489,2022
307485714,706896039,1999.0,0.0,3/20/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7433,2022
360134542,685901012,1999.0,0.0,1/10/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7068,2022
364917041,697726624,"15,989,867",0.0,2/15/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7489,2022
470102261,686784675,"1,710,544",0.0,1/14/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7407,2022
508408490,708271791,"16,094,073",0.0,3/24/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7280,2022
9849429,699441318,"16,042,787",0.0,2/23/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7038,2022
33193871,698623535,"16,619,384",0.0,2/19/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7017,2022
142607282,717952223,"15,990,134",0.0,4/24/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,North,North_7301,2022
512324273,719052461,"17,846,989",0.0,4/27/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,North,North_7296,2022
406116749,735115527,1999.0,0.0,6/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7121,2022
496598480,686329916,"11,149,431",1903.0,1/12/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7070,2022
496598480,686329916,"11,149,431",1903.0,1/12/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7070,2022
515578707,729135179,1999.0,0.0,5/29/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7407,2022
534328592,791268106,"951,294",0.0,12/19/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6041,2022
359180860,706474206,"17,159,893",0.0,3/18/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7489,2022
408814990,733444644,1999.0,0.0,6/12/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7110,2022
420833338,728931673,1999.0,0.0,5/28/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,North,North_7278,2022
505283156,694744650,1999.0,0.0,2/4/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7232,2022
509550246,712868311,"17,646,324",0.0,4/9/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,East,East_7413,2022
515654502,729457566,"17,717,375",0.0,5/30/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7403,2022
520361184,743902322,"17,963,165",0.0,7/16/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7052,2022
520361184,743902322,"17,963,165",0.0,7/16/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7052,2022
520361184,743902322,"17,963,165",0.0,7/16/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7052,2022
369503470,747934593,1999.0,0.0,7/30/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7094,2022
446291890,792012866,1499.25,0.0,12/22/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6005,2022
446291890,792012866,1499.25,0.0,12/22/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6005,2022
495357933,714212222,"9,990,002",2000.0,4/13/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,East,East_7413,2022
507085699,702590489,1999.0,0.0,3/6/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,North,North_7159,2022
509114746,711216334,1799.1,0.0,4/3/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7444,2022
520408504,744105567,"15,027,239",0.0,7/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7458,2022
520408504,744105567,"15,027,239",0.0,7/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7458,2022
520408504,744105567,"15,027,239",0.0,7/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7458,2022
523664500,754738954,"10,356,439",0.0,8/22/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6050,2022
397954415,699700420,1799.1,0.0,2/24/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,Central,Central_7209,2022
432616866,686639285,"10,064,726",0.0,1/13/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7408,2022
466637688,700653759,1999.0,0.0,2/27/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7407,2022
531246491,781091660,"9,844,755",0.0,11/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6028,2022
345883725,701112871,1999.0,0.0,3/1/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7121,2022
420946498,725282847,1999.0,0.0,5/16/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7421,2022
457589109,781461506,"9,216,464",0.0,11/18/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6018,2022
504655772,691231930,1999.0,0.0,1/25/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7405,2022
507302149,703494327,"17,963,165",0.0,3/9/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7274,2022
514793113,725632022,"17,426,083",0.0,5/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7449,2022
525240129,792221833,"938,345",0.0,12/22/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6019,2022
534359558,791403081,"10,088,047",0.0,12/20/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_6054,2022
354378844,703997798,"18,245,875",0.0,3/11/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7120,2022
370253126,746494970,1999.0,0.0,7/25/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7254,2022
504136583,688482993,0.0,2004.0,1/22/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7194,2022
509382818,714572475,1999.0,0.0,4/14/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7158,2022
2965106,728171577,"1,641,887",0.0,5/26/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7267,2022
404677166,784639103,"12,116,438",0.0,11/27/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6053,2022
404677166,784639103,"12,116,438",0.0,11/27/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6053,2022
504115886,687385146,1999.0,0.0,1/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,North,North_7278,2022
530026607,776171541,"10,805,844",0.0,11/1/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6058,2022
6422392,741204994,1999.0,0.0,7/7/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,North,North_7159,2022
364420707,791960006,999.5,0.0,12/22/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6001,2022
369347625,730209494,"15,225,939",0.0,6/1/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,East,East_7422,2022
447181671,774469633,1145.56,0.0,10/26/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6053,2022
504146981,712703928,"17,447,821",0.0,1/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7017,2022
531528909,782308427,"17,717,376",0.0,11/20/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,North,North_7253,2022
322976838,700711058,"17,784,247",0.0,2/28/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7120,2022
370232153,704032354,"13,490,001",1300.0,3/11/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7120,2022
403102056,696343468,1999.0,0.0,2/10/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7416,2022
406046336,684888305,"15,228,435",0.0,1/6/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7161,2022
440980044,752920722,"9,015,598",0.0,8/15/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6050,2022
447410792,693895191,"19,038,774",200.0,2/1/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7415,2022
512009285,717618922,1999.0,0.0,4/23/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7017,2022
518593270,750314431,1999.0,0.0,8/7/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7364,2022
518593270,750314431,1999.0,0.0,8/7/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7364,2022
533750946,788784514,"10,532,596",0.0,12/11/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_6053,2022
259400365,707104608,"17,646,324",0.0,3/20/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7256,2022
261351765,727329182,"1,619,299",0.0,5/22/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,North,North_7159,2022
357881775,732998926,1999.0,0.0,6/10/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7269,2022
394320322,699592840,"16,353,691",0.0,2/23/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7458,2022
496022487,735049889,"17,784,247",0.0,6/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7407,2022
507801725,705760087,"16,501,952",0.0,3/16/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7032,2022
512373513,719292733,1999.0,0.0,4/28/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7032,2022
311084293,706909190,"18,323,427",0.0,3/20/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7032,2022
354795676,730691662,1999.0,0.0,6/3/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7001,2022
406919253,718658553,"16,240,236",0.0,4/26/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7057,2022
429474014,723908994,"17,311,572",0.0,5/12/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7280,2022
494150893,735622904,"16,516,499",800.0,6/19/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7280,2022
504592659,688790651,"17,682,396",0.0,1/23/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7464,2022
510524489,714186508,"15,014,888",0.0,4/13/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7256,2022
288364257,736201289,1999.0,0.0,6/21/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7372,2022
378534633,701712612,"17,019,718",0.0,3/3/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7489,2022
517365484,735091480,1999.0,0.0,6/17/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,West,West_7056,2022
299386342,724504066,"16,711,339",0.0,5/14/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7017,2022
403256425,742398480,1999.0,0.0,7/10/2022,MTR ITMTR00254 Brooklyn FF Grey 36,MTR ITMTR00254 Brooklyn FF Grey 36,Grey,36,South,South_7001,2022
522641563,751427075,"10,894,637",0.0,5/1/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,East,East_6037,2022
315660755,735009936,"10,101,274",0.0,3/26/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,North,North_6021,2022
279376429,686480632,"12,254,071",0.0,1/13/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,South,South_7005,2022
517214297,734189279,"12,795,022",0.0,6/13/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,South,South_6042,2022
521753761,748354171,"1,225,032",0.0,7/31/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,South,South_6042,2022
519845606,742427827,"11,631,956",0.0,7/10/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,South,South_6053,2022
504696283,692148927,1919.2,0.0,1/26/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,West,West_7210,2022
522697078,751657610,1274.5,0.0,5/8/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,South,South_6053,2022
521984893,749299499,1439.4,0.0,8/4/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,East,East_7375,2022
524533373,758407322,"12,524,425",0.0,9/4/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,East,East_6037,2022
443162797,768321166,959.6,0.0,7/8/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,East,East_6037,2022
451127102,751761167,"12,938,851",0.0,5/12/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,South,South_6018,2022
522793525,778613026,"10,067,443",0.0,8/7/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,East,East_6037,2022
517383222,734905670,"11,805,148",0.0,3/18/2022,MTR ITMTR00319 Brooklyn FF Black 34,MTR ITMTR00319 Brooklyn FF Black 34,Black,34,South,South_6018,2022
285831862,685475994,"11,016,672",0.0,1/8/2022,MTR ITMTR00346 Urban FF Black 34,MTR ITMTR00346 Urban FF Black 34,Black,34,South,South_7074,2022
399187896,734907935,"9,348,887",0.0,3/18/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,North,North_6021,2022
315298900,695902929,1469.3,0.0,2/8/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,North,North_7118,2022
315298900,695902929,1469.3,0.0,2/8/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,North,North_7118,2022
529141299,772224392,1049.5,0.0,10/21/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6053,2022
445397449,735020635,"871,298",0.0,3/28/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,North,North_6026,2022
445397449,735020635,"871,298",0.0,3/28/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,North,North_6026,2022
533277841,787471396,"9,757,722",0.0,12/6/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6051,2022
533277841,787471396,"9,757,722",0.0,12/6/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6051,2022
535076026,793809172,1469.3,0.0,12/27/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6051,2022
535076026,793809172,1469.3,0.0,12/27/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6051,2022
491237933,776319851,"9,466,294",0.0,11/1/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6019,2022
490181938,750885629,1049.5,0.0,8/9/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,North,North_7317,2022
490181938,750885629,1049.5,0.0,8/9/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,North,North_7317,2022
491192131,734749539,"1,259,512",0.0,3/1/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6043,2022
506061525,698107938,2099.0,0.0,2/17/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_7233,2022
518584123,738745818,"9,079,713",0.0,6/30/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6042,2022
393500389,738758107,1049.5,0.0,6/30/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6025,2022
393500389,738758107,1049.5,0.0,6/30/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6025,2022
393500389,738758107,1049.5,0.0,6/30/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_6025,2022
515189481,727414717,2099.0,0.0,5/23/2022,MTR ITMTR00284 Brooklyn FF Dark Grey 42,MTR ITMTR00284 Brooklyn FF Dark Grey 42,Dark Grey,42,South,South_7149,2022
384318094,743962508,"11,238,397",0.0,7/16/2022,MTR ITMTR00284 Brooklyn FF Sap 40,MTR ITMTR00284 Brooklyn FF Sap 40,Sap,40,South,South_7120,2022
505329062,699950210,1099.0,1000.0,2/25/2022,MTR ITMTR00284 Brooklyn FF Sap 40,MTR ITMTR00284 Brooklyn FF Sap 40,Sap,40,South,South_7233,2022
515562130,746977551,"1,307,293",0.0,7/27/2022,MTR ITMTR00284 Brooklyn FF Sap 40,MTR ITMTR00284 Brooklyn FF Sap 40,Sap,40,South,South_7115,2022
354307907,741760189,"9,266,248",0.0,4/14/2022,MTR ITMTR00284 Brooklyn FF Sap 40,MTR ITMTR00284 Brooklyn FF Sap 40,Sap,40,South,South_6025,2022
502577610,754176592,1074.5,0.0,8/20/2022,MTR ITMTR00284 Brooklyn FF Sap 40,MTR ITMTR00284 Brooklyn FF Sap 40,Sap,40,South,South_6053,2022
313195659,747812727,"1,177,044",0.0,7/30/2022,MTR ITMTR00307 Brooklyn FF Indigo 32,MTR ITMTR00307 Brooklyn FF Indigo 32,Indigo,32,South,South_7474,2022
501017655,759900771,"10,757,012",0.0,6/19/2022,MTR ITMTR00320 Brooklyn FF Black 28,MTR ITMTR00320 Brooklyn FF Black 28,Black,28,West,West_6054,2022
491174629,759774139,"9,964,308",0.0,6/12/2022,MSH ITMSH01090 Slim SS Dk Fuchsia XL,MSH ITMSH01090 Slim SS Dk Fuchsia XL,Dk Fuchsia,XL,South,South_6014,2022
491174629,759774139,"9,964,308",0.0,6/12/2022,MSH ITMSH01090 Slim SS Dk Fuchsia XL,MSH ITMSH01090 Slim SS Dk Fuchsia XL,Dk Fuchsia,XL,South,South_6014,2022
491174629,759774139,"9,964,308",0.0,6/12/2022,MSH ITMSH01090 Slim SS Dk Fuchsia XL,MSH ITMSH01090 Slim SS Dk Fuchsia XL,Dk Fuchsia,XL,South,South_6014,2022
346364431,742025403,"1,283,225",0.0,7/9/2022,MSH ITMSH01239 Slim SS Sky XL,MSH ITMSH01239 Slim SS Sky XL,Sky,XL,South,South_6018,2022
346364431,742025403,"1,283,225",0.0,7/9/2022,MSH ITMSH01239 Slim SS Sky XL,MSH ITMSH01239 Slim SS Sky XL,Sky,XL,South,South_6018,2022
517344683,734752186,"12,564,799",0.0,3/3/2022,MSH ITMSH01239 Slim SS Sky XL,MSH ITMSH01239 Slim SS Sky XL,Sky,XL,South,South_6017,2022
517344683,734752186,"12,564,799",0.0,3/3/2022,MSH ITMSH01239 Slim SS Sky XL,MSH ITMSH01239 Slim SS Sky XL,Sky,XL,South,South_6017,2022
517344683,734752186,"12,564,799",0.0,3/3/2022,MSH ITMSH01239 Slim SS Sky XL,MSH ITMSH01239 Slim SS Sky XL,Sky,XL,South,South_6017,2022
502581218,766238931,"11,408,005",0.0,10/2/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_6050,2022
519968875,742908242,"13,433,936",0.0,7/12/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_7254,2022
519968875,742908242,"13,433,936",0.0,7/12/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_7254,2022
527522857,767284060,"10,857,063",0.0,10/5/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_6046,2022
527522857,767284060,"10,857,063",0.0,10/5/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_6046,2022
502575699,788971363,"10,545,258",0.0,12/11/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_6016,2022
504723387,692260616,"13,313,435",0.0,1/26/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_7032,2022
374643030,793545758,"13,993,333",0.0,12/26/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_7233,2022
374643030,793545758,"13,993,333",0.0,12/26/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_7233,2022
374643030,793545758,"13,993,333",0.0,12/26/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_7233,2022
391080663,684471491,"12,985,505",0.0,1/4/2022,MTR ITMTR00284 Brooklyn FF Cement 42,MTR ITMTR00284 Brooklyn FF Cement 42,Cement,42,South,South_7120,2022
